,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
1,1-1,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
2,1-2,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
3,1-3,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
4,1-4,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
5,1-5,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
6,1-6,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
7,2-0,-1.000 / -1.000 / 0 / 52,-1.000 / -1.000 / 0 / 58,-1.000 / -1.000 / 0 / 19,-1.000 / -1.000 / 0 / 6
8,2-1,-1.000 / -1.000 / 0 / 49,-1.000 / -1.000 / 0 / 57,-1.000 / -1.000 / 0 / 32,-1.000 / -1.000 / 0 / 69
9,2-2,-1.000 / -1.000 / 0 / 64,-1.000 / -1.000 / 0 / 50,-1.000 / -1.000 / 0 / 76,-1.000 / -1.000 / 0 / 60
10,2-3,-1.000 / -1.000 / 0 / 56,-1.000 / -1.000 / 0 / 40,-1.000 / -1.000 / 0 / 36,-1.000 / -1.000 / 0 / 58
11,2-4,-1.000 / -1.000 / 0 / 35,-1.000 / -1.000 / 0 / 66,-1.000 / -1.000 / 0 / 45,-1.000 / -1.000 / 0 / 46
12,2-5,-1.000 / -1.000 / 0 / 88,-1.000 / -1.000 / 0 / 63,-1.000 / -1.000 / 0 / 54,-1.000 / -1.000 / 0 / 33
13,2-6,-1.000 / -1.000 / 0 / 47,-1.000 / -1.000 / 0 / 51,-1.000 / -1.000 / 0 / 60,-1.000 / -1.000 / 0 / 51
14,2-7,-1.000 / -1.000 / 0 / 38,-1.000 / -1.000 / 0 / 46,-1.000 / -1.000 / 0 / 72,-1.000 / -1.000 / 0 / 64
15,2-8,-1.000 / -1.000 / 0 / 40,-1.000 / -1.000 / 0 / 69,-1.000 / -1.000 / 0 / 49,-1.000 / -1.000 / 0 / 64
16,2-9,-1.000 / -1.000 / 0 / 75,-1.000 / -1.000 / 0 / 39,-1.000 / -1.000 / 0 / 33,-1.000 / -1.000 / 0 / 27
17,2-10,-1.000 / -1.000 / 0 / 50,-1.000 / -1.000 / 0 / 65,-1.000 / -1.000 / 0 / 28,-1.000 / -1.000 / 0 / 35
18,2-11,-1.000 / -1.000 / 0 / 61,-1.000 / -1.000 / 0 / 50,-1.000 / -1.000 / 0 / 47,-1.000 / -1.000 / 0 / 68
19,2-12,-1.000 / -1.000 / 0 / 53,-1.000 / -1.000 / 0 / 60,-1.000 / -1.000 / 0 / 59,-1.000 / -1.000 / 0 / 38
20,2-13,-1.000 / -1.000 / 0 / 66,-1.000 / -1.000 / 0 / 49,-1.000 / -1.000 / 0 / 20,-1.000 / -1.000 / 0 / 61
21,2-14,-1.000 / -1.000 / 0 / 64,-1.000 / -1.000 / 0 / 66,-1.000 / -1.000 / 0 / 56,-1.000 / -1.000 / 0 / 64
22,2-15,-1.000 / -1.000 / 0 / 56,-1.000 / -1.000 / 0 / 39,-1.000 / -1.000 / 0 / 38,-1.000 / -1.000 / 0 / 68
23,2-16,-1.000 / -1.000 / 0 / 61,-1.000 / -1.000 / 0 / 45,-1.000 / -1.000 / 0 / 62,-1.000 / -1.000 / 0 / 61
24,2-17,-1.000 / -1.000 / 0 / 50,-1.000 / -1.000 / 0 / 54,-1.000 / -1.000 / 0 / 46,-1.000 / -1.000 / 0 / 64
25,2-18,-1.000 / -1.000 / 0 / 40,-1.000 / -1.000 / 0 / 35,-1.000 / -1.000 / 0 / 68,-1.000 / -1.000 / 0 / 63
26,2-19,-1.000 / -1.000 / 0 / 45,-1.000 / -1.000 / 0 / 35,-1.000 / -1.000 / 0 / 37,-1.000 / -1.000 / 0 / 52
27,2-20,-1.000 / -1.000 / 0 / 35,-1.000 / -1.000 / 0 / 58,-1.000 / -1.000 / 0 / 34,-1.000 / -1.000 / 0 / 39
28,2-21,-1.000 / -1.000 / 0 / 56,-1.000 / -1.000 / 0 / 49,-1.000 / -1.000 / 0 / 44,-1.000 / -1.000 / 0 / 47
29,2-22,-1.000 / -1.000 / 0 / 44,-1.000 / -1.000 / 0 / 87,-1.000 / -1.000 / 0 / 51,-1.000 / -1.000 / 0 / 60
30,2-23,-1.000 / -1.000 / 0 / 66,-1.000 / -1.000 / 0 / 58,-1.000 / -1.000 / 0 / 65,-1.000 / -1.000 / 0 / 44
31,2-24,-1.000 / -1.000 / 0 / 45,-1.000 / -1.000 / 0 / 49,-1.000 / -1.000 / 0 / 24,-1.000 / -1.000 / 0 / 36
32,2-25,-1.000 / -1.000 / 0 / 62,-1.000 / -1.000 / 0 / 43,-1.000 / -1.000 / 0 / 42,-1.000 / -1.000 / 0 / 27
33,2-26,-1.000 / -1.000 / 0 / 39,-1.000 / -1.000 / 0 / 49,-1.000 / -1.000 / 0 / 33,-1.000 / -1.000 / 0 / 42
34,2-27,-1.000 / -1.000 / 0 / 46,-1.000 / -1.000 / 0 / 40,-1.000 / -1.000 / 0 / 60,-1.000 / -1.000 / 0 / 32
