run,type,module,name,attrname,attrvalue,vectime,vecvalue
General-0-20240103-00:40:44-200468,runattr,,,configname,General,,
General-0-20240103-00:40:44-200468,runattr,,,datetime,20240103-00:40:44,,
General-0-20240103-00:40:44-200468,runattr,,,datetimef,20240103-004044,,
General-0-20240103-00:40:44-200468,runattr,,,experiment,General,,
General-0-20240103-00:40:44-200468,runattr,,,inifile,/home/ubuntu/omnetpp-6.0.1/samples/inet4.5/tutorials/extensibility_routing/omnetpp.ini,,
General-0-20240103-00:40:44-200468,runattr,,,iterationvars,,,
General-0-20240103-00:40:44-200468,runattr,,,iterationvarsd,,,
General-0-20240103-00:40:44-200468,runattr,,,iterationvarsf,,,
General-0-20240103-00:40:44-200468,runattr,,,measurement,,,
General-0-20240103-00:40:44-200468,runattr,,,network,TSN_multipath,,
General-0-20240103-00:40:44-200468,runattr,,,processid,200468,,
General-0-20240103-00:40:44-200468,runattr,,,repetition,0,,
General-0-20240103-00:40:44-200468,runattr,,,replication,#0,,
General-0-20240103-00:40:44-200468,runattr,,,resultdir,results,,
General-0-20240103-00:40:44-200468,runattr,,,runnumber,0,,
General-0-20240103-00:40:44-200468,runattr,,,seedset,0,,
General-0-20240103-00:40:44-200468,config,,,image-path,/home/ubuntu/omnetpp-6.0.1/samples/inet4.5/images,,
General-0-20240103-00:40:44-200468,config,,,network,TSN_multipath,,
General-0-20240103-00:40:44-200468,config,,,sim-time-limit,100ms,,
General-0-20240103-00:40:44-200468,config,,,*.macForwardingTableConfigurator.typename,,,
General-0-20240103-00:40:44-200468,config,,,*.*.hasStreamRedundancy,true,,
General-0-20240103-00:40:44-200468,config,,,*.*.bridging.streamRelay.typename,StreamRelayLayer,,
General-0-20240103-00:40:44-200468,config,,,*.*.bridging.streamCoder.typename,StreamCoderLayer,,
General-0-20240103-00:40:44-200468,config,,,*.streamRedundancyConfigurator.typename,StreamRedundancyConfigurator,,
General-0-20240103-00:40:44-200468,config,,,*.host0.eth[0].bitrate,1000Mbps,,
General-0-20240103-00:40:44-200468,config,,,*.switch0.eth[0].bitrate,1000Mbps,,
General-0-20240103-00:40:44-200468,config,,,*.switch0.eth[1].bitrate,1300Mbps,,
General-0-20240103-00:40:44-200468,config,,,*.switch0.eth[2].bitrate,1600Mbps,,
